Rowid_,VALUE,COUNT,VALUE_1,BPS_CODE,ZONE,BPS_MODEL,BPS_NAME,GROUPID,GROUPMODEL,GROUPNAME,G,GROUPVEG,R,B,RED,GREEN,BLUE
,480,221333,480,11530,19,1911530,Inter-Mountain Basins Greasewood Flat,250,250,Greasewood-Shadscale-5,225,Shrubland,225,225,0.882350000000000,0.882350000000000,0.882350000000000
,481,1064,481,11540,19,1911540,Inter-Mountain Basins Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,156,Riparian,154,117,0.603920000000000,0.611760000000000,0.458820000000000
,482,6015767,482,11590,19,1911590,Rocky Mountain Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,124,Riparian,123,93,0.482350000000000,0.486270000000000,0.364700000000000
,483,5207448,483,11600,19,1911600,Rocky Mountain Subalpine/Upper Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,165,Riparian,49,167,0.192150000000000,0.647050000000000,0.654900000000000
,484,530554,484,11610,19,1911610,Northern Rocky Mountain Conifer Swamp,260,260,Engelmann Spruce-Ladyfern-5,79,Conifer,68,137,0.266660000000000,0.309800000000000,0.537250000000000
,485,10221350,485,11661,19,1911661,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland,265,265,Douglas Fir-Ninebark-3,112,Conifer,214,0,0.839210000000000,0.439210000000000,0.000000000000000
,486,674434,486,11662,19,1911662,Middle Rocky Mountain Montane Douglas-fir Forest and Woodland - Fire-maintained Savanna,264,264,Douglas Fir-Idaho Fescue-1,120,Conifer,255,0,1.000000000000000,0.470580000000000,0.000000000000000
,487,780735,487,11670,19,1911670,Rocky Mountain Poor-Site Lodgepole Pine Forest,267,267,Lodgepole Pine-Kinnikinnick-5,255,Conifer,85,0,0.333330000000000,1.000000000000000,0.000000000000000
,488,24572037,488,10010,13,1310010,Inter-Mountain Basins Sparsely Vegetated Systems,100,100,Sparsely Vegetated,255,Sparse,255,190,1.000000000000000,1.000000000000000,0.745090000000000
,491,19608,491,10160,13,1310160,Colorado Plateau Pinyon-Juniper Woodland,107,107,Two Needle Pinyon-Utah Juniper-3,170,Conifer,205,102,0.803920000000000,0.666660000000000,0.400000000000000
,492,2252328,492,10190,13,1310190,Great Basin Pinyon-Juniper Woodland,110,110,Singleleaf Pinyon-Utah Juniper-3,76,Conifer,115,0,0.450980000000000,0.298030000000000,0.000000000000000
,493,73904,493,10200,13,1310200,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,111,111,Limber Pine-Bristlecone Pine-3,46,Conifer,14,57,0.054900000000000,0.180390000000000,0.223520000000000
,494,112389,494,10520,13,1310520,Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland,147,147,White Fir-Limber Pine-3,149,Conifer,115,230,0.450980000000000,0.584310000000000,0.901960000000000
,495,132201,495,10540,13,1310540,Southern Rocky Mountain Ponderosa Pine Woodland,150,150,Ponderosa Pine-1,56,Conifer,168,0,0.658820000000000,0.219600000000000,0.000000000000000
,496,4049,496,10610,13,1310610,Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland,163,163,Quaking Aspen-Subalpine Fir-Douglas Fir-3,230,Hardwood-Conifer,230,0,0.901960000000000,0.901960000000000,0.000000000000000
,497,5961,497,10620,13,1310620,Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland,164,164,Curlleaf Mountain Mahogany-Mountain Big Sagebrush-3,19,Shrubland,191,230,0.749020000000000,0.074510000000000,0.901960000000000
,498,67348,498,10790,13,1310790,Great Basin Xeric Mixed Sagebrush Shrubland,177,177,Black Sage-Low Sage-3,194,Shrubland,57,207,0.223520000000000,0.760780000000000,0.811760000000000
,499,108981,499,10800,13,1310800,Inter-Mountain Basins Big Sagebrush Shrubland,182,182,Wyoming Big Sage-Rubber Rabbitbrush-4,190,Shrubland,255,232,1.000000000000000,0.745090000000000,0.909800000000000
,500,1640153,500,10810,13,1310810,Inter-Mountain Basins Mixed Salt Desert Scrub,183,183,Shadscale-Winterfat-5,202,Shrubland,245,122,0.960780000000000,0.792150000000000,0.478430000000000
,501,32101758,501,10820,13,1310820,Mojave Mid-Elevation Mixed Desert Scrub,184,184,Blackbrush-Jointfir-5,6,Shrubland,216,73,0.847050000000000,0.023520000000000,0.286270000000000
,502,2689,502,10860,13,1310860,Rocky Mountain Lower Montane-Foothill Shrubland,188,188,Serviceberry-Mountain Snowberry-Rockspirea-1,68,Shrubland,137,101,0.537250000000000,0.266660000000000,0.396070000000000
,503,60476555,503,10870,13,1310870,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,192,192,Creosote-Bursage-5,154,Shrubland,52,184,0.203920000000000,0.603920000000000,0.721560000000000
,505,1129628,505,10910,13,1310910,Sonoran Mid-Elevation Desert Scrub,194,194,Ocotillo-Buckwheat-5,6,Shrubland,176,99,0.690190000000000,0.023520000000000,0.388230000000000
,506,9103,506,10930,13,1310930,Southern Colorado Plateau Sand Shrubland,196,196,Mormon Tea-Fringed Sage-3,219,Shrubland,134,24,0.525490000000000,0.858820000000000,0.094110000000000
,508,94839,508,11030,13,1311030,Great Basin Semi-Desert Chaparral,203,203,Pointleaf Manzanita-Desert Ceanothus-Birchleaf Mountain Mahogany-4,250,Shrubland,174,255,0.682350000000000,0.980390000000000,1.000000000000000
,510,154047,510,11070,13,1311070,Rocky Mountain Gambel Oak-Mixed Montane Shrubland,206,206,Gambel Oak-Serviceberry-3,255,Shrubland,115,223,0.450980000000000,1.000000000000000,0.874510000000000
,512,6123541,512,11090,13,1311090,Sonoran Paloverde-Mixed Cacti Desert Scrub,207,207,Saguaro-Palo Verde-5,214,Shrubland,233,245,0.913720000000000,0.839210000000000,0.960780000000000
,513,1833,513,11150,13,1311150,Inter-Mountain Basins Juniper Savanna,212,212,Western Juniper-Utah Juniper-3,112,Conifer,137,68,0.537250000000000,0.439210000000000,0.266660000000000
,516,30475,516,11260,13,1311260,Inter-Mountain Basins Montane Sagebrush Steppe,222,222,Mountain Sagebrush-Bluebunch Wheatgrass-Idaho Fescue-4,0,Shrubland,230,169,0.901960000000000,0.000000000000000,0.662740000000000
,517,36373,517,11270,13,1311270,Inter-Mountain Basins Semi-Desert Shrub-Steppe,224,224,Spiny Hopsage-Jointfir-5,158,Shrubland,194,215,0.760780000000000,0.619600000000000,0.843130000000000
,518,57289,518,11350,13,1311350,Inter-Mountain Basins Semi-Desert Grassland,232,232,Indian Ricegrass-Threeawn-1,174,Grassland,185,211,0.725490000000000,0.682350000000000,0.827450000000000
,519,3690,519,11450,13,1311450,Rocky Mountain Subalpine-Montane Mesic Meadow,243,243,Fleabane-Lupine-4,197,Grassland,0,255,0.000000000000000,0.772540000000000,1.000000000000000
,520,9013,520,11530,13,1311530,Inter-Mountain Basins Greasewood Flat,250,250,Greasewood-Shadscale-5,225,Shrubland,225,225,0.882350000000000,0.882350000000000,0.882350000000000
,521,462905,521,11540,13,1311540,Inter-Mountain Basins Montane Riparian Systems,259,259,Black Cottonwood-Narrowleaf Willow-3,156,Riparian,154,117,0.603920000000000,0.611760000000000,0.458820000000000
,522,3606388,522,11551,13,1311551,North American Warm Desert Riparian Systems,252,252,Cottonwood-Goodings Willow-Mesquite-1,160,Riparian,123,117,0.482350000000000,0.627450000000000,0.458820000000000
,523,5714011,523,11552,13,1311552,North American Warm Desert Riparian Systems - Stringers,253,253,Goodings Willow-Velvet Ash-Acacia-5,160,Riparian,84,117,0.329410000000000,0.627450000000000,0.458820000000000
,525,1008389,525,10040,14,1410040,North American Warm Desert Sparsely Vegetated Systems,100,100,Sparsely Vegetated,242,Sparse,255,189,1.000000000000000,0.949020000000000,0.741170000000000
,526,460,526,10160,14,1410160,Colorado Plateau Pinyon-Juniper Woodland,107,107,Two Needle Pinyon-Utah Juniper-3,170,Conifer,205,102,0.803920000000000,0.666660000000000,0.400000000000000
,527,265717,527,10190,14,1410190,Great Basin Pinyon-Juniper Woodland,110,110,Singleleaf Pinyon-Utah Juniper-3,76,Conifer,115,0,0.450980000000000,0.298030000000000,0.000000000000000
,528,122,528,10230,14,1410230,Madrean Encinal,113,113,Arizona Pine-Emory Oak-1,167,Conifer,0,132,0.000000000000000,0.654900000000000,0.517640000000000
,530,424,530,10250,14,1410250,Madrean Pinyon-Juniper Woodland,114,114,Alligator Juniper-Emory Oak-3,106,Conifer,160,31,0.627450000000000,0.415680000000000,0.121560000000000
,531,33146,531,10540,14,1410540,Southern Rocky Mountain Ponderosa Pine Woodland,150,150,Ponderosa Pine-1,56,Conifer,168,0,0.658820000000000,0.219600000000000,0.000000000000000
,532,560711,532,10800,14,1410800,Inter-Mountain Basins Big Sagebrush Shrubland,182,182,Wyoming Big Sage-Rubber Rabbitbrush-4,190,Shrubland,255,232,1.000000000000000,0.745090000000000,0.909800000000000
,533,6926240,533,10820,14,1410820,Mojave Mid-Elevation Mixed Desert Scrub,184,184,Blackbrush-Jointfir-5,6,Shrubland,216,73,0.847050000000000,0.023520000000000,0.286270000000000
,534,49233101,534,10870,14,1410870,Sonora-Mojave Creosotebush-White Bursage Desert Scrub,192,192,Creosote-Bursage-5,154,Shrubland,52,184,0.203920000000000,0.603920000000000,0.721560000000000
,535,1408449,535,10880,14,1410880,Sonora-Mojave Mixed Salt Desert Scrub,183,183,Shadscale-Winterfat-5,222,Shrubland,245,110,0.960780000000000,0.870580000000000,0.431370000000000
,536,26489848,536,10900,14,1410900,Sonoran Granite Outcrop Desert Scrub,193,193,Jatropha-Elephant Tree-5,160,Shrubland,255,0,1.000000000000000,0.627450000000000,0.000000000000000
,537,527810,537,10910,14,1410910,Sonoran Mid-Elevation Desert Scrub,194,194,Ocotillo-Buckwheat-5,6,Shrubland,176,99,0.690190000000000,0.023520000000000,0.388230000000000
,538,513019,538,11040,14,1411040,Mogollon Chaparral,203,203,Pointleaf Manzanita-Desert Ceanothus-Birchleaf Mountain Mahogany-4,250,Shrubland,173,211,0.678430000000000,0.980390000000000,0.827450000000000
,539,365068,539,11080,14,1411080,Sonora-Mojave Semi-Desert Chaparral,203,203,Pointleaf Manzanita-Desert Ceanothus-Birchleaf Mountain Mahogany-4,197,Shrubland,255,173,1.000000000000000,0.772540000000000,0.678430000000000
,540,2781303,540,11090,14,1411090,Sonoran Paloverde-Mixed Cacti Desert Scrub,207,207,Saguaro-Palo Verde-5,214,Shrubland,233,245,0.913720000000000,0.839210000000000,0.960780000000000
,541,356,541,11150,14,1411150,Inter-Mountain Basins Juniper Savanna,212,212,Western Juniper-Utah Juniper-3,112,Conifer,137,68,0.537250000000000,0.439210000000000,0.266660000000000
,542,2956766,542,11210,14,1411210,Apacherian-Chihuahuan Semi-Desert Grassland and Steppe,216,216,Grama-Creosote-2,221,Grassland,255,216,1.000000000000000,0.866660000000000,0.847050000000000
,544,50339,544,11350,14,1411350,Inter-Mountain Basins Semi-Desert Grassland,232,232,Indian Ricegrass-Threeawn-1,174,Grassland,185,211,0.725490000000000,0.682350000000000,0.827450000000000
,545,2890769,545,11551,14,1411551,North American Warm Desert Riparian Systems,252,252,Cottonwood-Goodings Willow-Mesquite-1,160,Riparian,123,117,0.482350000000000,0.627450000000000,0.458820000000000
,546,2987572,546,11552,14,1411552,North American Warm Desert Riparian Systems - Stringers,253,253,Goodings Willow-Velvet Ash-Acacia-5,160,Riparian,84,117,0.329410000000000,0.627450000000000,0.458820000000000
,547,20051,547,10080,3,310080,North Pacific Oak Woodland,118,118,Oregon White Oak-RoemersFescue-Oatgrass-1,120,Hardwood,255,120,1.000000000000000,0.470580000000000,0.470580000000000
,548,10642809,548,10150,3,310150,California Coastal Redwood Forest,106,106,Redwood-1,0,Conifer,168,0,0.658820000000000,0.000000000000000,0.000000000000000
,549,651699,549,10210,3,310210,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,112,112,Douglas Fir-Incense Cedar-1,181,Conifer,245,149,0.960780000000000,0.709800000000000,0.584310000000000
,550,680910,550,10220,3,310220,Klamath-Siskiyou Upper Montane Serpentine Mixed Conifer Woodland,112,112,Douglas Fir-Incense Cedar-1,139,Conifer,237,90,0.929410000000000,0.545090000000000,0.352940000000000
,551,10926676,551,10270,3,310270,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,116,116,Ponderosa Pine-Incense Cedar-1,187,Conifer,158,215,0.619600000000000,0.733330000000000,0.843130000000000
,552,7152566,552,10280,3,310280,Mediterranean California Mesic Mixed Conifer Forest and Woodland,117,117,Douglas Fir-White Fir-Sugar Pine-1,98,Conifer,84,168,0.329410000000000,0.384310000000000,0.658820000000000
,553,1039757,553,10290,3,310290,Mediterranean California Mixed Oak Woodland,118,118,Oregon White Oak-RoemersFescue-Oatgrass-1,100,Hardwood,220,100,0.862740000000000,0.392150000000000,0.392150000000000
,554,732453,554,10300,3,310300,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,119,119,Ponderosa Pine-California Black Oak-1,80,Conifer,180,145,0.705880000000000,0.313720000000000,0.568620000000000
,555,81812,555,10310,3,310310,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,120,120,Jeffrey Pine-1,70,Conifer,167,0,0.654900000000000,0.274510000000000,0.000000000000000
,556,1127314,556,10320,3,310320,Mediterranean California Red Fir Forest,121,121,Red Fir-1,59,Conifer,255,127,1.000000000000000,0.231370000000000,0.498030000000000
,557,7506,557,10330,3,310330,Mediterranean California Subalpine Woodland,139,139,Whitebark Pine-3,194,Conifer,226,162,0.886270000000000,0.760780000000000,0.635290000000000
,558,51653,558,10390,3,310390,North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest,129,129,Douglas Fir-Western Hemlock-5,227,Conifer,170,170,0.666660000000000,0.890190000000000,0.666660000000000
,559,8160618,559,10430,3,310430,Mediterranean California Mixed Evergreen Forest,133,133,Douglas Fir-Tanoak-Pacific Madrone-1,196,Conifer,164,143,0.643130000000000,0.768620000000000,0.560780000000000
,560,128051,560,10440,3,310440,Northern California Mesic Subalpine Woodland,134,134,Mountain Hemlock-Lodgepole Pine-5,133,Conifer,255,0,1.000000000000000,0.521560000000000,0.000000000000000
,561,6885,561,10960,3,310960,California Maritime Chaparral,199,199,Woolyleaf Manzanita-Point Reyes Ceanothus-4,170,Shrubland,200,140,0.784310000000000,0.666660000000000,0.549020000000000
,562,841169,562,10970,3,310970,California Mesic Chaparral,200,200,Chamise-Scrub Oak-4,190,Shrubland,200,85,0.784310000000000,0.745090000000000,0.333330000000000
,563,1061622,563,10980,3,310980,California Montane Woodland and Chaparral,201,201,Greenleaf Manzanita-Whitethorn Ceanothus-3,170,Shrubland,210,50,0.823520000000000,0.666660000000000,0.196070000000000
,564,81898,564,10990,3,310990,California Xeric Serpentine Chaparral,200,200,Chamise-Scrub Oak-4,105,Shrubland,172,205,0.674510000000000,0.411760000000000,0.803920000000000
,565,2830306,565,11050,3,311050,Northern and Central California Dry-Mesic Chaparral,208,208,Chamise-Manzanita-4,246,Shrubland,245,175,0.960780000000000,0.964700000000000,0.686270000000000
,566,1099119,566,11130,3,311130,California Coastal Live Oak Woodland and Savanna,213,213,Coast Live Oak-California Walnut-1,145,Hardwood,68,112,0.266660000000000,0.568620000000000,0.439210000000000
,567,5778475,567,11140,3,311140,California Lower Montane Blue Oak-Foothill Pine Woodland and Savanna,211,211,Blue Oak-California Foothill Pine-1,255,Hardwood,179,232,0.701960000000000,1.000000000000000,0.909800000000000
,568,408180,568,11280,3,311280,Northern California Coastal Scrub,226,226,Coyote Brush-Lupine-4,194,Shrubland,148,168,0.580390000000000,0.760780000000000,0.658820000000000
,569,34260,569,11300,3,311300,California Mesic Serpentine Grassland,228,228,Serpentine Reedgrass-Sandberg Bluegrass-2,188,Grassland,205,214,0.803920000000000,0.737250000000000,0.839210000000000
,570,9526,570,11310,3,311310,California Northern Coastal Grassland,229,229,Tufted Hair Grass-Coastal Sedge-2,240,Grassland,237,216,0.929410000000000,0.941170000000000,0.847050000000000
,571,1217,571,11370,3,311370,Mediterranean California Subalpine Meadow,234,234,Western Yarrow-Rothrock Sage-2,188,Grassland,0,255,0.000000000000000,0.737250000000000,1.000000000000000
,572,391142,572,11380,3,311380,North Pacific Montane Grassland,235,235,Wildrye-Idaho Fescue-2,230,Grassland,199,158,0.780390000000000,0.901960000000000,0.619600000000000
,573,3083682,573,11520,3,311520,California Montane Riparian Systems,249,249,Black Cottonwood-Arroyo Willow-Madrone-3,150,Riparian,65,167,0.254900000000000,0.588230000000000,0.654900000000000
,574,163223,574,11630,3,311630,Pacific Coastal Marsh Systems,263,263,Cattail-Spikebrush-2,79,Riparian,68,125,0.266660000000000,0.309800000000000,0.490190000000000
,575,127998,575,11700,3,311700,Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral,268,268,Jeffery Pine-Roemers Fescue-Oatgrass-1,235,Conifer,210,0,0.823520000000000,0.921560000000000,0.000000000000000
,576,8880,576,11770,3,311770,California Coastal Closed-Cone Conifer Forest and Woodland,273,273,Monterey Cypress-Shore Pine-4,207,Conifer,237,0,0.929410000000000,0.811760000000000,0.000000000000000
,577,2302158,577,10010,6,610010,Inter-Mountain Basins Sparsely Vegetated Systems,100,100,Sparsely Vegetated,255,Sparse,255,190,1.000000000000000,1.000000000000000,0.745090000000000
,579,415482,579,10110,6,610110,Rocky Mountain Aspen Forest and Woodland,102,102,Quaking Aspen-4,255,Hardwood,255,115,1.000000000000000,1.000000000000000,0.450980000000000
,580,3102,580,10170,6,610170,Columbia Plateau Western Juniper Woodland and Savanna,108,108,Western Juniper-Low Sage-3,245,Conifer,14,98,0.054900000000000,0.960780000000000,0.384310000000000
,581,878392,581,10190,6,610190,Great Basin Pinyon-Juniper Woodland,110,110,Singleleaf Pinyon-Utah Juniper-3,76,Conifer,115,0,0.450980000000000,0.298030000000000,0.000000000000000
,582,108,582,10200,6,610200,Inter-Mountain Basins Subalpine Limber-Bristlecone Pine Woodland,111,111,Limber Pine-Bristlecone Pine-3,46,Conifer,14,57,0.054900000000000,0.180390000000000,0.223520000000000
,583,13,583,10210,6,610210,Klamath-Siskiyou Lower Montane Serpentine Mixed Conifer Woodland,112,112,Douglas Fir-Incense Cedar-1,181,Conifer,245,149,0.960780000000000,0.709800000000000,0.584310000000000
,584,6492060,584,10270,6,610270,Mediterranean California Dry-Mesic Mixed Conifer Forest and Woodland,116,116,Ponderosa Pine-Incense Cedar-1,187,Conifer,158,215,0.619600000000000,0.733330000000000,0.843130000000000
,585,11138249,585,10280,6,610280,Mediterranean California Mesic Mixed Conifer Forest and Woodland,117,117,Douglas Fir-White Fir-Sugar Pine-1,98,Conifer,84,168,0.329410000000000,0.384310000000000,0.658820000000000
,586,3321014,586,10290,6,610290,Mediterranean California Mixed Oak Woodland,118,118,Oregon White Oak-RoemersFescue-Oatgrass-1,100,Hardwood,220,100,0.862740000000000,0.392150000000000,0.392150000000000
,587,1483278,587,10300,6,610300,Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland,119,119,Ponderosa Pine-California Black Oak-1,80,Conifer,180,145,0.705880000000000,0.313720000000000,0.568620000000000
,588,12796418,588,10310,6,610310,California Montane Jeffrey Pine(-Ponderosa Pine) Woodland,120,120,Jeffrey Pine-1,70,Conifer,167,0,0.654900000000000,0.274510000000000,0.000000000000000
,589,4764592,589,10321,6,610321,Mediterranean California Red Fir Forest - Cascades,122,122,Red Fir-White Fir-1,59,Conifer,255,127,1.000000000000000,0.231370000000000,0.498030000000000
,590,6124176,590,10322,6,610322,Mediterranean California Red Fir Forest - Southern Sierra,123,123,Red Fir-Western White Pine-3,145,Conifer,255,151,1.000000000000000,0.568620000000000,0.592150000000000
,591,2438540,591,10330,6,610330,Mediterranean California Subalpine Woodland,139,139,Whitebark Pine-3,194,Conifer,226,162,0.886270000000000,0.760780000000000,0.635290000000000
,592,245194,592,10340,6,610340,Mediterranean California Mesic Serpentine Woodland and Chaparral,124,124,Sargents Cypress-LeatherOak-3,0,Shrubland,115,76,0.450980000000000,0.000000000000000,0.298030000000000
,593,80089,593,10430,6,610430,Mediterranean California Mixed Evergreen Forest,133,133,Douglas Fir-Tanoak-Pacific Madrone-1,196,Conifer,164,143,0.643130000000000,0.768620000000000,0.560780000000000
