Rowid_,VALUE,COUNT,VALUE_1,CLASSNAME,EVT_FUEL,EVT_FUEL_N,EVT_LF,EVT_GP,EVT_PHYS,EVT_GP_N,SAF_SRM,EVT_ORDER,EVT_CLASS,EVT_SBCLS,R,G,B,RED,GREEN,BLUE
,3391,3731791,3391.000000000000000,Tamaulipan Mesquite Upland Tree,2391.000000000000000,Tr Tamaulipan Mesquite Upland Scrub,Tree,624.000000000000000,Shrubland,Mesquite Woodland and Scrub,SRM 728: Mesquite-Ganjeno-Acacia,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3392,5404562,3392.000000000000000,Tamaulipan Calcareous Thornscrub,2392.000000000000000,Sh Tamaulipan Calcareous Thornscrub,Shrub,613.000000000000000,Shrubland,Desert Scrub,SRM 728: Mesquite-Ganjeno-Acacia,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3393,40959119,3393.000000000000000,Edwards Plateau Limestone Shrubland,2393.000000000000000,Sh Edwards Plateau Limestone Shrubland,Shrub,696.000000000000000,Conifer-Hardwood,Juniper-Oak,SRM 733: Juniper-Oak,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,34.000000000000000,109.000000000000000,153.000000000000000,0.133333000000000,0.427451000000000,0.600000000000000
,3394,626930,3394.000000000000000,North-Central Interior Oak Savanna,2394.000000000000000,Tr North-Central Interior Oak Savanna,Tree,659.000000000000000,Hardwood,Bur Oak Woodland and Savanna,SAF 42: Bur Oak,Tree-dominated,Sparse tree canopy,Deciduous sparse tree canopy,6.000000000000000,53.000000000000000,122.000000000000000,0.023529000000000,0.207843000000000,0.478431000000000
,3395,1215005,3395.000000000000000,North-Central Oak Barrens Woodland,2395.000000000000000,Tr North-Central Oak Barrens,Tree,663.000000000000000,Hardwood,Black Oak Woodland and Savanna,SAF 14: Northern Pin Oak,Tree-dominated,Sparse tree canopy,Deciduous sparse tree canopy,44.000000000000000,127.000000000000000,163.000000000000000,0.172549000000000,0.498039000000000,0.639216000000000
,3396,20405931,3396.000000000000000,Gulf and Atlantic Coastal Plain Tidal Marsh Herbaceous,2490.000000000000000,Sh Gulf and Atlantic Coastal Plain Tidal Marsh Systems,Herb,653.000000000000000,Riparian,Atlantic Coastal Marsh,SRM 818: Florida Salt Marsh,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3397,386568,3397.000000000000000,Nashville Basin Limestone Glade and Woodland,2397.000000000000000,Tr Nashville Basin Limestone Glade and Woodland,Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,LF 55: Appalachian Grass and Shrub Balds,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3398,17501,3398.000000000000000,Cumberland Sandstone Glade and Barrens,2398.000000000000000,Tr Cumberland Sandstone Glade and Barrens,Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,LF 55: Appalachian Grass and Shrub Balds,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3399,17699,3399.000000000000000,Northern Atlantic Coastal Plain Grassland,2522.000000000000000,Tr Northern Atlantic Coastal Plain Heathland,Herb,674.000000000000000,Shrubland,Heathland and Grassland,LF 49: Atlantic Coastal Plain Shrubland,Shrub-dominated,Shrubland,Mixed evergreen-deciduous shrubland,240.000000000000000,165.000000000000000,46.000000000000000,0.941176000000000,0.647059000000000,0.180392000000000
,3400,945881,3400.000000000000000,Central Appalachian Alkaline Glade and Woodland,2400.000000000000000,Tr Central Appalachian Alkaline Glade and Woodland,Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,LF 55: Appalachian Grass and Shrub Balds,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3401,3032322,3401.000000000000000,Central Interior Highlands Calcareous Glade and Barrens Woodland,2401.000000000000000,Tr Central Interior Highlands Calcareous Glade and Barrens,Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,SRM 803: Missouri Glades,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3402,1452578,3402.000000000000000,Laurentian-Acadian Swamp Shrubland,2526.000000000000000,Tr Laurentian-Acadian Swamp Systems,Shrub,694.000000000000000,Riparian,Atlantic Swamp Forests,SAF 33: Red Spruce-Balsam Fir,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous open tree canopy,186.000000000000000,54.000000000000000,14.000000000000000,0.729412000000000,0.211765000000000,0.054902000000000
,3403,36085,3403.000000000000000,West Gulf Coastal Plain Catahoula Barrens,2403.000000000000000,Tr West Gulf Coastal Plain Catahoula Barrens,Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,SAF 71: Longleaf Pine-Scrub Oak,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3405,632,3405.000000000000000,West Gulf Coastal Plain Nepheline Syenite Glade,2405.000000000000000,Tr West Gulf Coastal Plain Nepheline Syenite Glade,Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,SRM 732: Cross Timbers-Texas Little Bluestem-Post Oak,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3406,34378582,3406.000000000000000,Southern Piedmont Dry Oak Forest,2406.000000000000000,Tr Southern Piedmont Dry Oak Forest,Tree,664.000000000000000,Hardwood,Chestnut Oak-Virginia Pine Forest and Woodland,SAF 59: Yellow Poplar-White Oak-Northern Red Oak,Tree-dominated,Closed tree canopy,Mixed evergreen-deciduous closed tree canopy,159.000000000000000,255.000000000000000,128.000000000000000,0.623529000000000,1.000000000000000,0.501961000000000
,3407,4319521,3407.000000000000000,Laurentian Pine Barrens,2407.000000000000000,Tr Laurentian Pine Barrens,Tree,676.000000000000000,Conifer,Jack Pine Forest,SAF 15: Red Pine,Tree-dominated,Sparse tree canopy,Evergreen sparse tree canopy,174.000000000000000,245.000000000000000,224.000000000000000,0.682353000000000,0.960784000000000,0.878431000000000
,3408,35763,3408.000000000000000,Alabama Ketona Glade and Woodland,2408.000000000000000,Tr Alabama Ketona Glade and Woodland,Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,LF 55: Appalachian Grass and Shrub Balds,Tree-dominated,Sparse tree canopy,Mixed evergreen-deciduous sparse tree canopy,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3409,51783,3409.000000000000000,Great Lakes Alvar Shrubland,2409.000000000000000,Sh Great Lakes Alvar Shrubland,Shrub,671.000000000000000,Shrubland,Great Lakes Alvar,SAF 37: Northern White-Cedar,Shrub-dominated,Herbaceous - shrub-steppe,Perennial graminoid steppe,216.000000000000000,216.000000000000000,191.000000000000000,0.847059000000000,0.847059000000000,0.749020000000000
,3410,840679,3410.000000000000000,Llano Uplift Acidic Forest and Woodland,2410.000000000000000,"Tr Llano Uplift Acidic Forest, Woodland, and Glade",Tree,670.000000000000000,Conifer-Hardwood,Glades and Barrens,SRM 733: Juniper-Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,34.000000000000000,109.000000000000000,153.000000000000000,0.133333000000000,0.427451000000000,0.600000000000000
,3411,22287,3411.000000000000000,Great Lakes Wet-Mesic Lakeplain Prairie,2411.000000000000000,He Great Lakes Wet-Mesic Lakeplain Prairie,Herb,675.000000000000000,Riparian,Inland Marshes and Prairies,LF 44: Laurentian-Acadian Herbaceous Wetland,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,92.000000000000000,38.000000000000000,1.000000000000000,0.360784000000000,0.149020000000000
,3412,1251193,3412.000000000000000,North-Central Interior Sand and Gravel Tallgrass Prairie,2412.000000000000000,Sh North-Central Interior Sand and Gravel Tallgrass Prairie,Herb,649.000000000000000,Grassland,Tallgrass Prairie,SRM 601: Bluestem Prairie,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,137.000000000000000,64.000000000000000,1.000000000000000,0.537255000000000,0.250980000000000
,3413,110642,3413.000000000000000,Bluegrass Savanna and Woodland,2413.000000000000000,He Bluegrass Savanna and Woodland,Herb,688.000000000000000,Grassland,Prairies and Barrens,LF 55: Appalachian Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3414,12738,3414.000000000000000,Southern Appalachian Shrub Bald,2414.000000000000000,Sh Southern Appalachian Grass and Shrub Bald,Shrub,670.000000000000000,Conifer-Hardwood,Glades and Barrens,LF 55: Appalachian Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3415,494847,3415.000000000000000,Arkansas Valley Prairie and Woodland,2415.000000000000000,He Arkansas Valley Prairie and Woodland,Herb,688.000000000000000,Grassland,Prairies and Barrens,SRM 732: Cross Timbers-Texas Little Bluestem-Post Oak,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3416,28755,3416.000000000000000,Western Highland Rim Prairie and Barrens,2416.000000000000000,He Western Highland Rim Prairie and Barrens,Herb,688.000000000000000,Grassland,Prairies and Barrens,LF 55: Appalachian Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3417,3448,3417.000000000000000,Eastern Highland Rim Prairie and Barrens,2417.000000000000000,He Eastern Highland Rim Prairie and Barrens,Herb,688.000000000000000,Grassland,Prairies and Barrens,LF 55: Appalachian Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3418,44168,3418.000000000000000,Pennyroyal Karst Plain Prairie and Barrens,2418.000000000000000,He Pennyroyal Karst Plain Prairie and Barrens,Herb,688.000000000000000,Grassland,Prairies and Barrens,LF 55: Appalachian Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3419,148280,3419.000000000000000,Southern Ridge and Valley Patch Prairie,2419.000000000000000,He Southern Ridge and Valley Patch Prairie,Herb,688.000000000000000,Grassland,Prairies and Barrens,LF 55: Appalachian Grass and Shrub Balds,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,82.000000000000000,52.000000000000000,34.000000000000000,0.321569000000000,0.203922000000000,0.133333000000000
,3420,2652820,3420.000000000000000,Northern Tallgrass Prairie,2420.000000000000000,He Northern Tallgrass Prairie,Herb,649.000000000000000,Grassland,Tallgrass Prairie,SRM 601: Bluestem Prairie,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,137.000000000000000,64.000000000000000,1.000000000000000,0.537255000000000,0.250980000000000
,3421,13815681,3421.000000000000000,Central Tallgrass Prairie,2421.000000000000000,He Central Tallgrass Prairie,Herb,649.000000000000000,Grassland,Tallgrass Prairie,SRM 601: Bluestem Prairie,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,137.000000000000000,64.000000000000000,1.000000000000000,0.537255000000000,0.250980000000000
,3422,435792,3422.000000000000000,Texas Blackland Tallgrass Prairie,2422.000000000000000,He Texas Blackland Tallgrass Prairie,Herb,649.000000000000000,Grassland,Tallgrass Prairie,SRM 717: Little Bluestem-Indiangrass-Texas Wintergrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,148.000000000000000,71.000000000000000,1.000000000000000,0.580392000000000,0.278431000000000
,3423,17838335,3423.000000000000000,Southeastern Great Plains Tallgrass Prairie,2423.000000000000000,He Southeastern Great Plains Tallgrass Prairie,Herb,649.000000000000000,Grassland,Tallgrass Prairie,SRM 710: Bluestem Prairie,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,137.000000000000000,64.000000000000000,1.000000000000000,0.537255000000000,0.250980000000000
,3425,994242,3425.000000000000000,Florida Dry Prairie Grassland,2425.000000000000000,Sh Florida Dry Prairie,Herb,688.000000000000000,Grassland,Prairies and Barrens,SRM 814: Cabbage Palms Flatwoods,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,116.000000000000000,214.000000000000000,204.000000000000000,0.454902000000000,0.839216000000000,0.800000000000000
,3426,9103,3426.000000000000000,Southern Atlantic Coastal Plain Dune and Maritime Grassland,2426.000000000000000,He Southern Atlantic Coastal Plain Dune and Maritime Grassland,Herb,654.000000000000000,Grassland,Atlantic Dunes and Grasslands,SRM 723: Sea Oats,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3428,35375,3428.000000000000000,West Gulf Coastal Plain Northern Calcareous Prairie,2428.000000000000000,He West Gulf Coastal Plain Northern Calcareous Prairie,Herb,688.000000000000000,Grassland,Prairies and Barrens,SRM 717: Little Bluestem-Indiangrass-Texas Wintergrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,148.000000000000000,71.000000000000000,1.000000000000000,0.580392000000000,0.278431000000000
,3429,497793,3429.000000000000000,West Gulf Coastal Plain Southern Calcareous Prairie,2429.000000000000000,He West Gulf Coastal Plain Southern Calcareous Prairie,Herb,688.000000000000000,Grassland,Prairies and Barrens,SRM 717: Little Bluestem-Indiangrass-Texas Wintergrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,148.000000000000000,71.000000000000000,1.000000000000000,0.580392000000000,0.278431000000000
,3430,358026,3430.000000000000000,Southern Coastal Plain Blackland Prairie,2430.000000000000000,Tr Southern Coastal Plain Blackland Prairie and Woodland,Herb,688.000000000000000,Grassland,Prairies and Barrens,SAF 46: Eastern Redcedar,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,0.000000000000000,38.000000000000000,115.000000000000000,0.000000000000000,0.149020000000000,0.450980000000000
,3433,462593,3433.000000000000000,East Gulf Coastal Plain Jackson Prairie,2433.000000000000000,Tr East Gulf Coastal Plain Jackson Prairie and Woodland,Herb,688.000000000000000,Grassland,Prairies and Barrens,SRM 717: Little Bluestem-Indiangrass-Texas Wintergrass,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,148.000000000000000,71.000000000000000,1.000000000000000,0.580392000000000,0.278431000000000
,3434,237133,3434.000000000000000,Texas-Louisiana Coastal Prairie,2434.000000000000000,He Texas-Louisiana Coastal Prairie,Herb,675.000000000000000,Riparian,Inland Marshes and Prairies,SRM 711: Bluestem-Sacahuista Prairie,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,137.000000000000000,64.000000000000000,1.000000000000000,0.537255000000000,0.250980000000000
,3435,4653,3435.000000000000000,East Gulf Coastal Plain Dune and Coastal Grassland,2435.000000000000000,He East Gulf Coastal Plain Dune and Coastal Grassland,Herb,654.000000000000000,Grassland,Atlantic Dunes and Grasslands,SRM 723: Sea Oats,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,153.000000000000000,0.000000000000000,1.000000000000000,0.600000000000000,0.000000000000000
,3436,693108,3436.000000000000000,Northern Atlantic Coastal Plain Dune and Swale Shrubland,2436.000000000000000,Sh Northern Atlantic Coastal Plain Dune and Swale,Shrub,654.000000000000000,Grassland,Atlantic Dunes and Grasslands,LF 57: Dunes and Maritime Grasslands,Herbaceous / Nonvascular-dominated,Herbaceous - grassland,Perennial graminoid grassland,255.000000000000000,98.000000000000000,41.000000000000000,1.000000000000000,0.384314000000000,0.160784000000000
